Date,Open,High,Low,Close,Adj Close,Volume
2013-06-13,108.779999,100.300003,110.300003,103.949997,103.949997,320437500
2013-06-14,103.949997,97.099998,104.699997,100.000000,100.000000,362951100
2013-06-17,99.900002,98.899994,102.400002,101.950005,101.950005,153485800
2013-06-18,101.950005,101.030006,113.299995,107.349998,107.349998,651045700
2013-06-19,107.349998,104.660004,110.990005,108.250000,108.250000,189591900
2013-06-20,108.250000,107.119995,114.480003,111.290001,111.290001,479525600
2013-06-21,111.290001,107.560005,115.009995,109.500008,109.500008,424101100
2013-06-24,107.900002,100.760002,108.330002,102.090004,102.090004,298623500
2013-06-25,102.090004,100.000000,109.980003,103.330002,103.330002,976002700
2013-06-26,103.330002,101.829994,105.490005,103.999992,103.999992,137846700
2013-06-27,103.999992,100.059998,103.999992,101.740005,101.740005,150548800
2013-06-28,101.740005,92.250000,101.790001,94.660004,94.660004,462562300
2013-07-01,97.510002,86.010002,98.180000,88.049995,88.049995,485405100
2013-07-02,88.049995,87.510002,92.570000,90.410004,90.410004,250119200
2013-07-03,90.410004,76.000000,91.199997,78.889999,78.889999,612693000
2013-07-04,78.889999,72.000000,84.270004,80.040001,80.040001,497615900
2013-07-05,80.040001,65.419998,80.599998,68.500000,68.500000,647810400
2013-07-08,76.500000,72.459999,80.000000,76.000000,76.000000,454208900
2013-07-09,76.000000,72.509995,78.299995,76.700005,76.700005,246292700
2013-07-10,76.700005,75.529999,89.840004,88.000000,88.000000,495037800
2013-07-11,88.000000,85.000000,90.700005,88.979996,88.979996,311511600
2013-07-12,88.979996,88.000000,104.169998,93.989998,93.989998,979370100
2013-07-15,94.420006,93.110001,101.939995,98.890007,98.890007,340770100
2013-07-16,98.890007,96.000000,100.730003,97.099998,97.099998,162692900
2013-07-17,97.099998,96.180000,100.000000,98.500000,98.500000,170248200
2013-07-18,98.500000,86.199997,98.800003,90.070000,90.070000,541594700
2013-07-19,90.070000,87.599998,95.199997,92.000000,92.000000,254707600
2013-07-22,92.000000,89.800003,92.000000,91.600006,91.600006,83914300
2013-07-23,91.600006,91.600006,97.129997,95.560005,95.560005,233394000
2013-07-24,95.560005,92.299995,95.989998,95.089996,95.089996,138239800
2013-07-25,95.089996,93.570000,97.480003,96.950005,96.950005,217181600
2013-07-26,96.950005,96.000000,97.480003,96.019997,96.019997,107941800
2013-07-29,98.779999,98.450005,102.849998,101.480003,101.480003,249972700
2013-07-30,101.480003,100.470001,107.989998,107.959991,107.959991,289331800
2013-07-31,107.959991,103.549995,111.649994,106.210007,106.210007,491633400
2013-08-01,106.210007,103.000000,108.000000,103.999992,103.999992,158080400
2013-08-02,103.999992,101.209999,108.000000,104.500008,104.500008,289375900
2013-08-05,105.120003,104.999992,107.769997,106.720001,106.720001,164746400
2013-08-06,106.720001,105.110001,107.500000,106.559998,106.559998,142475700
2013-08-07,106.559998,105.220001,106.959999,105.989998,105.989998,81997500
2013-08-08,105.989998,100.959999,106.649994,103.049995,103.049995,248134200
2013-08-09,103.049995,101.939995,105.790001,102.800003,102.800003,123842600
2013-08-12,104.999992,103.500000,108.120003,106.809998,106.809998,213111700
2013-08-13,106.809998,104.500008,109.639999,109.600006,109.600006,201462300
2013-08-14,109.600006,108.000000,115.000008,112.560005,112.560005,568976500
2013-08-15,112.560005,108.779999,113.320007,109.989998,109.989998,175971300
2013-08-16,109.989998,108.209999,112.299995,108.990005,108.990005,148487400
2013-08-19,113.379997,111.769997,123.749992,118.500008,118.500008,627308900
2013-08-20,118.500008,116.820000,123.009995,121.199997,121.199997,292682400
2013-08-21,121.199997,119.680000,124.999992,123.300003,123.300003,376052900
2013-08-22,123.300003,120.539993,124.489998,122.000008,122.000008,169545200
2013-08-23,122.000008,118.439995,122.000008,118.509995,118.509995,232478000
2013-08-26,122.110001,119.919998,122.970001,120.070000,120.070000,138629000
2013-08-27,120.070000,120.000008,133.000000,131.290009,131.290009,688269000
2013-08-28,131.290009,128.020004,131.720001,128.759995,128.759995,162739000
2013-08-29,128.759995,128.180008,131.199997,129.300003,129.300003,105917900
2013-08-30,129.300003,128.559998,142.760010,138.029999,138.029999,626971300
2013-09-02,146.009995,142.110001,148.500000,144.000000,144.000000,154632700
2013-09-03,144.000000,142.199997,148.910004,144.000000,144.000000,246125700
2013-09-04,144.000000,130.089996,145.800003,132.509995,132.509995,394575200
2013-09-05,132.509995,127.239998,137.970001,130.199997,130.199997,356137300
2013-09-06,130.199997,121.900009,134.000000,121.900009,121.900009,243558100
2013-09-09,126.320000,124.000000,137.479996,133.100006,133.100006,390843900
2013-09-10,133.100006,131.380005,136.020004,132.619995,132.619995,118445200
2013-09-11,132.619995,127.499992,145.899994,142.099991,142.099991,570621800
2013-09-12,142.099991,137.509995,145.520004,139.349991,139.349991,288630000
2013-09-13,139.349991,137.819992,145.600006,140.660004,140.660004,286998500
2013-09-16,138.300003,137.900009,142.229996,139.419998,139.419998,148069300
2013-09-17,139.419998,138.000000,141.369995,139.150009,139.150009,134418900
2013-09-18,139.150009,139.010010,142.000000,140.410004,140.410004,132838600
2013-09-19,140.410004,131.139999,141.199997,135.050003,135.050003,286233400
2013-09-20,135.050003,131.000000,137.279999,133.809998,133.809998,148455700
2013-09-23,134.000000,132.000000,135.000000,133.400009,133.400009,79946100
2013-09-24,133.400009,132.500000,136.589996,134.779999,134.779999,114873400
2013-09-25,134.779999,134.699997,138.000000,135.000000,135.000000,129365700
2013-09-26,135.000000,134.710007,139.000000,137.099991,137.099991,88690800
2013-09-27,137.099991,134.830002,142.660004,138.929993,138.929993,375763400
2013-09-30,143.880005,138.119995,145.809998,141.899994,141.899994,206736700
2013-10-01,141.899994,139.410004,144.440002,140.300003,140.300003,134456500
2013-10-02,140.300003,109.699997,141.929993,123.000008,123.000008,1388893000
2013-10-03,123.000008,120.100006,132.000000,130.990005,130.990005,448852700
2013-10-04,130.990005,128.500000,139.800003,136.820007,136.820007,249150100
2013-10-07,137.800003,135.119995,139.000000,135.800003,135.800003,100627700
2013-10-08,135.800003,135.649994,137.779999,136.489990,136.489990,70747100
2013-10-09,136.489990,135.800003,142.099991,139.500000,139.500000,243134900
2013-10-10,139.500000,138.509995,141.690002,140.410004,140.410004,155139200
2013-10-11,140.410004,138.870010,141.850006,140.100006,140.100006,101310600
2013-10-14,147.529999,146.029999,153.690002,151.369995,151.369995,451282300
2013-10-15,151.369995,150.619995,158.099991,158.089996,158.089996,241646400
2013-10-16,158.089996,144.199997,162.989990,152.820007,152.820007,663622800
2013-10-17,152.820007,150.750000,159.940002,157.589996,157.589996,247039400
2013-10-18,157.589996,156.490005,168.290009,168.279999,168.279999,422550500
2013-10-21,186.100006,183.180008,197.369995,192.779999,192.779999,461354000
2013-10-22,192.779999,192.790009,205.500000,202.990005,202.990005,676183500
2013-10-23,202.990005,200.700012,227.980011,227.970016,227.970016,852644100
2013-10-24,227.970016,175.299988,233.380005,206.979996,206.979996,1964922900
2013-10-25,206.979996,176.599991,208.970016,197.880005,197.880005,693433000
2013-10-28,206.909988,200.419998,209.789993,206.900009,206.900009,228725700
2013-10-29,206.900009,204.200012,216.500000,216.000000,216.000000,211931100
2013-10-30,216.000000,203.989990,216.490005,207.999985,207.999985,285390200
2013-10-31,207.999985,205.429993,214.989990,211.169998,211.169998,112124600
2013-11-01,211.169998,209.709991,214.950012,213.430008,213.430008,125178000
2013-11-04,223.999985,221.949997,238.980011,238.159988,238.159988,416791500
2013-11-05,238.159988,229.000000,258.869995,251.300003,251.300003,1109461200
2013-11-06,251.300003,251.410004,272.519989,264.100006,264.100006,1022378600
2013-11-07,264.100006,263.600006,324.209991,309.649994,309.649994,2558288500
2013-11-08,309.649994,308.010010,358.000000,355.000000,355.000000,1507202200
2013-11-11,336.320007,321.410004,375.990021,362.979980,362.979980,633061800
2013-11-12,362.979980,358.970001,391.790009,380.040009,380.040009,830981000
2013-11-13,380.040009,372.170013,444.969971,434.850006,434.850006,1478019000
2013-11-14,434.850006,402.540009,447.489990,433.400024,433.400024,1345317400
2013-11-15,433.400024,412.970001,457.920013,433.919983,433.919983,1227374500
2013-11-18,528.299988,521.979980,787.929993,785.429993,785.429993,4546160000
2013-11-19,785.429993,502.609985,900.919922,645.690002,645.690002,6909549700
2013-11-20,645.690002,453.290009,649.989990,637.970032,637.970032,5074817700
2013-11-21,637.970032,595.189941,784.320007,764.910034,764.910034,2712828300
2013-11-22,764.910034,682.280029,821.989990,802.000000,802.000000,2268696200
2013-11-25,795.010010,758.949951,849.990051,829.989929,829.989929,2143867000
2013-11-26,829.989929,825.079956,974.959961,969.960083,969.960083,2828585200
2013-11-27,969.960083,914.270020,1094.780029,1079.890015,1079.890015,3786864300
2013-11-28,1079.890015,1032.060059,1224.479980,1101.380005,1101.380005,4291238300
2013-11-29,1101.380005,1049.960083,1241.920044,1206.929932,1206.929932,4503063200
2013-12-02,1004.389954,974.969910,1117.730103,1096.560059,1096.560059,3923486300
2013-12-03,1096.560059,1064.910034,1185.630127,1154.860107,1154.860107,2186576000
2013-12-04,1154.860107,1131.349976,1239.699951,1237.549927,1237.549927,1940976600
2013-12-05,1237.549927,869.989929,1239.859985,1106.349976,1106.349976,6229291900
2013-12-06,1106.349976,800.070007,1118.929932,845.020020,845.020020,5074716200
2013-12-09,803.959961,787.729980,980.030029,918.950012,918.950012,2455320800
2013-12-10,918.950012,911.960022,1067.699951,1033.720093,1033.720093,2173499400
2013-12-11,1033.720093,856.059998,1056.760010,919.929993,919.929993,2305122400
2013-12-12,919.929993,839.510010,940.980042,899.979980,899.979980,879828300
2013-12-13,899.979980,882.109924,989.889954,936.770020,936.770020,1617363200
2013-12-16,919.880066,714.030029,924.940002,759.920044,759.920044,3289915100
2013-12-17,759.920044,678.880005,779.960022,714.969971,714.969971,2293390500
2013-12-18,714.969971,454.859985,716.989990,540.979980,540.979980,6252903000
2013-12-19,540.979980,522.440002,745.960022,731.950012,731.950012,2998004100
2013-12-20,731.950012,621.250000,774.389954,649.960022,649.960022,2429104800
2013-12-23,639.489990,631.010010,724.919922,713.239990,713.239990,1021038800
2013-12-24,713.239990,665.979980,729.940002,702.750000,702.750000,764725000
2013-12-25,702.750000,673.929993,709.949951,707.250000,707.250000,372181400
2013-12-26,707.250000,707.210022,829.630005,801.979980,801.979980,1820929100
2013-12-27,801.979980,767.869995,836.830017,803.049927,803.049927,1107360400
2013-12-30,784.959961,780.960022,818.830017,804.830017,804.830017,841178600
2013-12-31,804.830017,776.960022,813.940002,805.939941,805.939941,729400400
2014-01-01,805.939941,770.970032,829.929993,815.940002,815.940002,866385500
2014-01-02,815.940002,810.469971,886.210022,856.909973,856.909973,1082690700
2014-01-03,856.909973,839.439941,888.229980,884.260071,884.260071,840962900
2014-01-06,1014.739990,964.739929,1093.440063,1012.650024,1012.650024,2362223700
2014-01-07,1012.650024,879.849976,1043.979980,879.899963,879.899963,2175392100
2014-01-08,879.899963,858.900024,966.899963,938.840027,938.840027,1294225400
2014-01-09,938.840027,866.550049,964.639954,936.950073,936.950073,1320261900
2014-01-10,936.950073,905.880005,964.839966,957.759949,957.759949,590910700
2014-01-13,939.790039,879.940002,949.239990,922.909973,922.909973,922089100
2014-01-14,922.909973,904.190002,942.470032,919.280029,919.280029,396063300
2014-01-15,919.280029,915.059998,973.090027,941.219910,941.219910,644806200
2014-01-16,941.219910,910.500000,955.529968,913.489990,913.489990,472000800
2014-01-17,913.489990,867.219971,929.750061,894.159973,894.159973,920310700
2014-01-20,954.799988,925.960022,980.540039,955.950012,955.950012,998128200
2014-01-21,955.950012,943.179993,974.249939,962.210022,962.210022,628902200
2014-01-22,962.210022,934.950012,973.940002,950.950073,950.950073,450342800
2014-01-23,950.950073,936.270020,958.059937,944.159973,944.159973,183961500
2014-01-24,944.159973,902.889954,949.520020,916.549927,916.549927,568404700
2014-01-27,1007.000000,937.229919,1021.450073,943.540039,943.540039,805271500
2014-01-28,943.540039,911.650024,972.610046,932.680054,932.680054,975761300
2014-01-29,932.680054,918.859924,950.560059,925.670044,925.670044,525487800
2014-01-30,925.670044,909.459961,953.239929,941.390015,941.390015,502646100
2014-01-31,941.390015,924.589966,954.710022,938.849976,938.849976,402474900
2014-02-03,953.310059,931.670044,959.580017,931.710083,931.710083,260178400
2014-02-04,931.710083,900.760010,949.099976,926.640015,926.640015,425075100
2014-02-05,926.640015,890.049988,939.750061,904.520020,904.520020,686598700
2014-02-06,904.520020,800.929932,908.770081,828.869995,828.869995,1571995800
2014-02-07,828.869995,651.730042,833.070007,695.649963,695.649963,3641221200
2014-02-10,659.570007,500.040039,700.039978,582.630005,582.630005,2433404400
2014-02-11,582.630005,550.220032,609.710022,578.960022,578.960022,962182000
2014-02-12,578.960022,511.899994,585.119995,531.130005,531.130005,1162863400
2014-02-13,531.130005,451.329987,549.200012,451.440002,451.440002,1439446400
2014-02-14,451.440002,302.179993,500.029999,427.679993,427.679993,2508422300
2014-02-17,299.800018,263.359985,411.210022,272.279999,272.279999,1653222600
2014-02-18,272.279999,248.309998,370.119995,293.950012,293.950012,1413012600
2014-02-19,293.950012,257.239990,308.630005,261.529999,261.529999,861829900
2014-02-20,261.529999,109.220001,271.609985,111.920006,111.920006,1660834700
2014-02-21,111.920006,91.660004,160.149994,111.560005,111.560005,1011592300
2014-02-24,310.170013,131.850006,316.880005,174.000000,174.000000,1792928400
2014-02-25,174.000000,102.330002,174.639999,135.779999,135.779999,399302300
2014-02-26,135.779999,522.840027,650.000000,593.140015,593.140015,38357100
2014-02-27,593.140015,580.500000,629.899963,596.489990,596.489990,32288700
2014-02-28,596.489990,570.000000,599.000000,573.940002,573.940002,32117000
2014-03-03,544.559998,545.419983,695.439941,662.179993,662.179993,79497600
2014-03-04,662.179993,645.160034,686.220032,661.849976,661.849976,94732800
2014-03-05,661.849976,636.770020,665.970032,658.299988,658.299988,85578700
2014-03-06,658.299988,636.220032,661.830017,648.260010,648.260010,136740100
2014-03-07,648.260010,600.309998,655.200012,616.729980,616.729980,149829000
2014-03-10,627.049988,594.700012,633.679993,612.969971,612.969971,164897900
2014-03-11,612.969971,599.919983,619.700012,608.690002,608.690002,152073300
2014-03-12,608.690002,608.200012,640.789978,619.429993,619.429993,202239400
2014-03-13,619.429993,616.059998,636.130005,625.039978,625.039978,216840700
2014-03-14,625.039978,610.609985,631.230042,614.029968,614.029968,251421800
2014-03-17,619.140015,602.739990,622.489990,606.380005,606.380005,222712300
2014-03-18,606.380005,585.660034,611.720032,598.929993,598.929993,223432000
2014-03-19,598.929993,590.139954,607.079956,594.959961,594.959961,216473500
2014-03-20,594.959961,560.349976,598.409973,565.989990,565.989990,247147400
2014-03-21,565.989990,540.220032,587.419983,549.599976,549.599976,217386400
2014-03-24,551.160034,531.270020,572.519958,567.559998,567.559998,202440200
2014-03-25,567.559998,550.429993,569.659973,562.890015,562.890015,217219000
2014-03-26,562.890015,546.260010,575.420044,562.450012,562.450012,208761100
2014-03-27,562.450012,460.449982,567.750000,460.449982,460.449982,201089400
2014-03-28,460.449982,453.750031,514.950012,482.609985,482.609985,202226100
2014-03-31,446.919983,422.489990,473.429993,444.660004,444.660004,185059200
2014-04-01,444.660004,438.029999,487.350006,463.450012,463.450012,184583600
2014-04-02,463.450012,409.250000,480.270020,424.369995,424.369995,200415200
2014-04-03,424.369995,386.670013,448.739990,436.310028,436.310028,170854000
2014-04-04,436.310028,415.510010,456.459991,444.359985,444.359985,112731100
2014-04-07,455.690033,447.979980,485.060028,462.380005,462.380005,184798200
2014-04-08,462.380005,457.569977,480.690033,466.559967,466.559967,183960500
2014-04-09,466.559967,451.070007,479.660004,457.339996,457.339996,180926200
2014-04-10,457.339996,384.629974,463.450012,384.629974,384.629974,154715300
2014-04-11,384.629974,355.709991,450.399963,435.139984,435.139984,217524200
2014-04-14,427.600037,420.080017,497.830017,478.379974,478.379974,354625800
2014-04-15,478.379974,466.430023,526.630005,526.429993,526.429993,394587100
2014-04-16,526.429993,496.079987,549.049988,536.950012,536.950012,419265100
2014-04-17,536.950012,486.890015,537.029968,502.000000,502.000000,409757600
2014-04-18,502.000000,472.000000,512.149963,485.520020,485.520020,411282600
2014-04-21,498.510010,490.660004,524.669983,495.160004,495.160004,368869200
2014-04-22,495.160004,483.389984,520.510010,487.910004,487.910004,282456700
2014-04-23,487.910004,482.250000,509.959991,487.300018,487.300018,234045700
2014-04-24,487.300018,477.220032,507.330048,500.290009,500.290009,207537600
2014-04-25,500.290009,438.329987,502.489990,464.490021,464.490021,300022600
2014-04-28,443.179993,420.780029,451.119995,441.919983,441.919983,200495400
2014-04-29,441.919983,430.709991,453.779999,446.119995,446.119995,167035200
2014-04-30,446.119995,430.890015,452.639984,445.630005,445.630005,183153300
2014-05-01,445.630005,444.510010,464.490021,460.129974,460.129974,191577200
2014-05-02,460.129974,442.000031,463.380005,453.669983,453.669983,153223900
2014-05-05,436.049988,426.369995,443.859985,430.869995,430.869995,132824700
2014-05-06,430.869995,420.230042,434.950012,432.190002,432.190002,180973100
2014-05-07,432.190002,423.549988,458.780029,446.549988,446.549988,220975900
2014-05-08,446.549988,439.500000,455.500000,441.110016,441.110016,113433800
2014-05-09,441.110016,438.500000,455.779999,445.449982,445.449982,101383000
2014-05-12,433.230011,430.189972,441.070007,438.210022,438.210022,61028700
2014-05-13,438.210022,432.739990,442.270020,433.919983,433.919983,116404900
2014-05-14,433.919983,433.880005,444.279999,442.630005,442.630005,97803100
2014-05-15,442.630005,441.470001,450.029968,448.100006,448.100006,98900300
2014-05-16,448.100006,441.860016,455.149994,453.630035,453.630035,79991300
2014-05-19,450.140015,441.200012,451.689972,443.899994,443.899994,60274200
2014-05-20,443.899994,437.250000,486.230011,484.570007,484.570007,88335900
2014-05-21,484.570007,481.729980,495.210022,488.839996,488.839996,68910400
2014-05-22,488.839996,485.550049,519.250000,515.359985,515.359985,158907500
2014-05-23,515.359985,515.179993,540.880005,518.089966,518.089966,145733900
2014-05-26,570.440002,564.650024,586.410034,582.010010,582.010010,171299700
2014-05-27,582.010010,555.280029,586.220032,570.100037,570.100037,194743600
2014-05-28,570.100037,562.559998,581.809998,570.839966,570.839966,205455900
2014-05-29,570.839966,557.700012,573.830017,564.419983,564.419983,212155600
2014-05-30,564.419983,564.019958,613.260010,612.350037,612.350037,368856400
2014-06-02,649.789978,625.459961,662.630005,655.489990,655.489990,265087100
2014-06-03,655.489990,631.420044,676.469971,669.429993,669.429993,288310000
2014-06-04,669.429993,602.099976,669.780029,638.929993,638.929993,360186700
2014-06-05,638.929993,635.589966,665.390015,660.179993,660.179993,182539500
2014-06-06,660.179993,647.119995,663.839966,650.410034,650.410034,397826500
2014-06-09,651.050049,639.080017,652.119995,644.349976,644.349976,212601400
2014-06-10,644.349976,641.679993,661.440002,655.619995,655.619995,234086700
2014-06-11,655.619995,642.279968,663.039978,642.950012,642.950012,249145500
2014-06-12,642.950012,591.119995,643.800049,597.130005,597.130005,292862200
2014-06-13,597.130005,594.869995,619.140015,610.349976,610.349976,461216400
2014-06-16,582.289978,580.450012,606.139954,599.080017,599.080017,240369400
2014-06-17,599.080017,594.860046,608.429993,605.090027,605.090027,182059000
2014-06-18,605.090027,603.609985,614.399963,606.210022,606.210022,203743400
2014-06-19,606.210022,598.669983,612.580017,600.169983,600.169983,343328700
2014-06-20,600.169983,587.100037,602.049988,590.750000,590.750000,131285200
2014-06-23,603.619995,582.859985,604.650024,591.169983,591.169983,159483400
2014-06-24,591.169983,585.409973,595.650024,588.770020,588.770020,184062000
2014-06-25,588.770020,566.880005,589.559998,568.449951,568.449951,179768100
2014-06-26,568.449951,565.849976,582.710022,582.699951,582.699951,240103500
2014-06-27,582.699951,580.140015,603.940002,602.229980,602.229980,201506400
2014-06-30,601.059998,596.549988,637.279968,635.140015,635.140015,239486100
2014-07-01,635.140015,634.089966,652.539978,643.190002,643.190002,267535300
2014-07-02,643.190002,604.580017,652.099976,645.719971,645.719971,309976100
2014-07-03,645.719971,633.580017,646.400024,638.030029,638.030029,258098000
2014-07-04,638.030029,623.039978,642.219971,623.960022,623.960022,229161200
2014-07-07,626.650024,607.320007,627.929993,613.600037,613.600037,159094400
2014-07-08,613.600037,609.349976,619.650024,615.320007,615.320007,200489900
2014-07-09,615.320007,610.529968,623.820007,623.000000,623.000000,192048200
2014-07-10,623.000000,611.659973,624.950012,618.389954,618.389954,225317100
2014-07-11,618.389954,616.109985,633.619995,632.900024,632.900024,196919900
2014-07-14,628.030029,616.059998,628.989990,618.320007,618.320007,160157200
2014-07-15,618.320007,617.299988,624.419983,619.599976,619.599976,231044600
2014-07-16,619.599976,614.150024,622.359985,614.799988,614.799988,187300800
2014-07-17,614.799988,610.010010,632.549988,626.580017,626.580017,183377500
2014-07-18,626.580017,617.919983,630.150024,627.470032,627.470032,210922500
2014-07-21,620.980042,615.020020,625.930054,625.130005,625.130005,159661400
2014-07-22,625.130005,620.000000,628.809998,622.529968,622.529968,206887600
2014-07-23,622.529968,621.000000,624.989990,621.690002,621.690002,137293500
2014-07-24,621.690002,599.380005,621.960022,601.869995,601.869995,289609400
2014-07-25,601.869995,597.400024,609.059998,600.500000,600.500000,359217900
2014-07-28,595.030029,578.140015,597.489990,587.929993,587.929993,139196600
2014-07-29,587.929993,579.530029,591.280029,585.770020,585.770020,396290600
2014-07-30,585.770020,564.179993,586.129944,564.639954,564.639954,239747300
2014-07-31,564.639954,564.010010,593.729980,589.519958,589.519958,205794700
2014-08-01,589.519958,586.429993,603.989990,598.779968,598.779968,535666300
2014-08-04,588.940002,586.489990,595.089966,592.769958,592.769958,204789000
2014-08-05,592.769958,585.440002,594.250000,588.760010,588.760010,242931000
2014-08-06,588.760010,587.200012,593.789978,589.770020,589.770020,178594000
2014-08-07,589.770020,587.919983,595.080017,592.799988,592.799988,148501700
2014-08-08,592.799988,592.079956,608.200012,595.850037,595.850037,187303900
2014-08-11,592.059998,571.719971,593.619995,575.890015,575.890015,151226200
2014-08-12,575.890015,561.979980,578.289978,567.659973,567.659973,189484300
2014-08-13,567.659973,523.150024,573.510010,542.100037,542.100037,265945800
2014-08-14,542.100037,495.940002,544.940002,504.800018,504.800018,560847000
2014-08-15,504.800018,483.210022,515.239990,496.450012,496.450012,240779900
2014-08-18,485.500031,449.949982,493.260010,462.179962,462.179962,299101200
2014-08-19,462.179962,455.799988,487.050018,485.119995,485.119995,245809800
2014-08-20,485.119995,468.509979,521.839966,516.779968,516.779968,296557700
2014-08-21,516.779968,511.359985,537.169983,517.940002,517.940002,297447800
2014-08-22,517.940002,500.570007,524.440002,516.099976,516.099976,311686200
2014-08-25,509.709991,499.709991,511.329987,502.929993,502.929993,140962100
2014-08-26,502.929993,501.809998,516.039978,512.559998,512.559998,183100000
2014-08-27,512.559998,512.659973,527.369995,515.229980,515.229980,198242400
2014-08-28,515.229980,503.339966,521.589966,510.750000,510.750000,230708200
2014-08-29,510.750000,506.689972,515.179993,512.559998,512.559998,187684600
2014-09-01,481.779968,471.779999,487.469971,477.190002,477.190002,326117800
2014-09-02,477.190002,470.540009,486.989990,478.940002,478.940002,329173800
2014-09-03,478.940002,476.819977,487.290009,480.040009,480.040009,301877200
2014-09-04,480.040009,476.260040,498.469971,490.989990,490.989990,434516500
2014-09-05,490.989990,483.070007,495.019989,483.649994,483.649994,301318500
2014-09-08,485.749969,469.500000,487.019958,475.689972,475.689972,394892800
2014-09-09,475.689972,467.519989,478.599976,474.899963,474.899963,352905100
2014-09-10,474.899963,471.570007,491.040009,479.700012,479.700012,405878500
2014-09-11,479.700012,474.570007,488.920013,478.489990,478.489990,308692000
2014-09-12,478.489990,471.139984,479.709991,477.729980,477.729980,251454800
2014-09-15,477.740021,473.700012,479.280029,477.709991,477.709991,275346200
2014-09-16,477.709991,463.949982,478.809998,466.750000,466.750000,313955400
2014-09-17,465.864044,452.421997,468.174042,457.334015,457.334015,2105680000
2014-09-18,456.859985,413.104004,456.859985,424.440002,424.440002,3448320000
2014-09-19,424.102997,384.532013,427.834961,394.795990,394.795990,3791970000
2014-09-22,399.100006,397.130005,406.915985,402.152008,402.152008,2412760000
2014-09-23,402.091980,396.196960,441.557007,435.790985,435.790985,4509950000
2014-09-24,435.751007,421.131989,436.111969,423.204987,423.204987,3062770000
2014-09-25,423.156006,409.467987,423.520020,411.574005,411.574005,2681440000
2014-09-26,411.428986,400.009033,414.937958,404.425018,404.425018,2146080000
2014-09-29,376.928009,372.239990,385.210999,375.467010,375.467010,3249770000
2014-09-30,376.088013,373.442963,390.976959,386.944000,386.944000,3470730000
2014-10-01,387.427002,380.779999,391.378998,383.614990,383.614990,2622940000
2014-10-02,383.988007,372.946014,385.497009,375.071991,375.071991,2177770000
2014-10-03,375.181000,357.859009,377.695038,359.511993,359.511993,3090120000
2014-10-06,320.389008,302.559998,345.134003,330.079010,330.079010,7901180000
2014-10-07,330.584015,320.481995,339.247009,336.187012,336.187012,4919990000
2014-10-08,336.115967,327.187988,354.364014,352.940002,352.940002,5473630000
2014-10-09,352.747986,347.687012,382.726013,365.026001,365.026001,8364110400
2014-10-10,364.687012,352.963013,375.066986,361.562012,361.562012,4366570000
2014-10-13,377.920990,368.897034,397.226013,390.414032,390.414032,3522140000
2014-10-14,391.691986,391.324005,411.697998,400.869995,400.869995,3849150000
2014-10-15,400.954987,388.765991,402.226990,394.773010,394.773010,2526710000
2014-10-16,394.518005,373.070007,398.807007,382.556000,382.556000,2699000000
2014-10-17,382.756012,375.388977,385.477997,383.757996,383.757996,1360070000
2014-10-20,389.230988,378.252014,390.084015,382.845001,382.845001,1641900000
2014-10-21,382.421021,380.834015,392.645996,386.475037,386.475037,1418890000
2014-10-22,386.117981,382.248993,388.575989,383.157990,383.157990,1164130000
2014-10-23,382.962006,356.446991,385.047974,358.416992,358.416992,2645690000
2014-10-24,358.591003,353.304993,364.345001,358.345001,358.345001,1558570000
2014-10-27,354.777008,349.808990,358.631989,352.989014,352.989014,1303300000
2014-10-28,353.214996,352.678986,359.984009,357.618011,357.618011,784588000
2014-10-29,357.088989,335.342987,357.833008,335.590973,335.590973,1819270000
2014-10-30,335.709015,335.071991,350.912994,345.304993,345.304993,3017790000
2014-10-31,345.009003,337.141998,348.045013,338.321014,338.321014,1254540000
2014-11-03,325.569000,325.480988,334.002014,327.553986,327.553986,1294850000
2014-11-04,327.161011,325.076996,331.766998,330.492004,330.492004,1565550000
2014-11-05,330.683014,330.683014,343.368988,339.485992,339.485992,1981720000
2014-11-06,339.458008,338.424011,352.966003,349.290009,349.290009,1879700000
2014-11-07,349.817993,341.776001,352.731995,342.415009,342.415009,1683420000
2014-11-10,362.265015,357.561005,374.816010,366.924011,366.924011,3045010000
2014-11-11,365.856995,363.734985,371.309998,367.695007,367.695007,1583890000
2014-11-12,367.984985,367.984985,429.717987,423.560974,423.560974,4578320000
2014-11-13,427.272980,401.122986,457.092987,420.734955,420.734955,5894500000
2014-11-14,418.416992,384.788971,419.252014,397.817993,397.817993,2958920000
2014-11-17,388.349030,377.502014,410.199005,387.407990,387.407990,4151880000
2014-11-18,387.785034,371.117004,392.402039,375.197998,375.197998,3222250000
2014-11-19,373.895996,373.895996,386.480957,380.554993,380.554993,1893180000
2014-11-20,380.306976,356.781006,382.024994,357.839996,357.839996,2523320000
2014-11-21,357.878998,344.112000,357.878998,350.847992,350.847992,2985010000
2014-11-24,366.947998,366.669006,387.209015,376.901001,376.901001,3093010000
2014-11-25,376.885986,374.783997,394.700989,375.347992,375.347992,2544220000
2014-11-26,376.019012,365.816010,377.697968,368.369995,368.369995,1860170000
2014-11-27,370.501984,368.282013,373.992004,369.670013,369.670013,874803000
2014-11-28,369.373993,358.454956,382.838013,376.446991,376.446991,2294650000
2014-12-01,378.248993,376.669006,383.661987,379.244995,379.244995,1176300000
2014-12-02,379.250000,377.863007,384.037994,381.315002,381.315002,1236410000
